,text,label
62607,"Most days are a blur except the ones that look like these ...#getoutside #seacoast…
",13
62609,"This back is whackkkkk??!!! For a reason I lifted heavier today than I have in a long time and…
",4
62610,"Find a girl that looks at you like I look at Classic Empire. @ William T. Young Library
",0
62612,"Puno keu ang movie house k Mao lang ang open (@ Cineplex Cinemas Vaughan - @user for Sisters)
",10
62613,"Kicking a field goal at @user AT&amp;T stadium, showed @user how it's done 80,000…
",10
62617,"Indie Squad goes to #Kusama Good feels for a Monday! #FestivalofLife @ David Zwirner Gallery
",13
62618,"Yo they crazy as hell @ Harford Rd &amp; the Alameda FS N
",0
62619,"Some of my favorite people @user @user @user …
",1
62621,"Bump to tires out of the park #BMX @user @ City of Rock Springs
",1
62624,"Spending my Sunday resort hopping
",17
62625,"@user New Night Every SATURDAY SHADOW's Guest Show This PLuGGer At The…
",13
62626,"#LADYHipHop TONIGHT WILL BE POPPIN' Work it ladies! HBD shantia_aimee @ NC Dance District
",8
62628,"Go back to school with confidence and Danzia Team! Custom uniforms, practice gear, cheer shoes…
",13
62629,"MERICA !!! @ Landis Field
",11
62632,"Camera ready!! Watch me on the CW channel 6 at 8:45am for the SDVFM! #badmadge…
",6
62635,"We all have those days where our clothes just don't wanna play nice together (we love this post…
",0
62636,"Getting our marriage licence. This is when I told him it was Very Serious Business. #2017 @user
",18
62637,"U. S. Capitol @ United States Capitol
",11
62640,"House of Cards en Washington, District of Columbia
",11
62641,"Get out and vote, America! #ivoted #election2016 #electionday #america #rockthevote…
",11
62642,"God bless the USA @ Beverly, Kentucky
",11
62643,"Thankful for hat shadows that cover my nose &amp; meeting Emily @user
",14
62645,"#Arizona #MarqueeFridays the number 1 FRIDAY night party in the…
",12
62648,"Hasta para Aquiles... (at @user in Fort Worth, TX w/ @user
",10
62649,"we wear our country on our shoulders @ McAdory High School Football Field
",11
62650,"""@mutualsqs: @ f is taking you to Coachella
",13
62652,"No cavities . Cavity free almost 6 years. @ Wrightwood, California
",10
62653,"typical. @user @ Warehouse Live
",6
62655,"Some battle worn flag stickers for sparrow.tactical.gear #LoneStarSigns…
",11
62656,"Finishing another #Smash #trap #SmashBoxx #newmusic #studiolife #twearking #crazy #peermusic…
",16
62657,"Merry Christmas from NYC to you @ Rockefeller Center
",5
62661,"Decided to make my first #selfie of 2018 awkward, messy, and #makeupfree (except mascara )…
",4
62662,"MGM #TJVegastrip @ The Signature at MGM Grand
",19
62663,"Proud to be Texans, happy homecoming #hocoweek #smokestacklighting…
",18
62665,"Morning #nyc #sunrise @ Washington Square Park
",17
62666,"10 days to go!! Don't forget your stocking stuffers #hamont #antiques #oddities #dundasont @user
",5
62668,"Thanks for a great weekend xoxo @ Lewes, Delaware
",13
62669,"Fl ️rida looks amazing on you, Dani!! What a beautiful sunset! Dinner on the beach last night! @user
",12
62672,"They think I’m mean cuz I’m always stealing scenes. #itsdivaj…
",13
62673,"Gotta get the money like the 80's and safe it!!
",16
62674,"Still trying to get this little guy home for Christmas #homeforchristmas #sendhimhome…
",5
62675,"yesterday was neat as heck @ T-Mobile Arena
",13
62676,"merry LITmas (we hate ari) @ Suzie's Dogs &amp; Drafts Boardman,OH
",5
62678,"obnoxiously reposting this cause I my milly @ Central Michigan University
",14
62685,"#terps #umd #maryland emt_dmarie thanksforthegear #burrr it's #freezing #football #november @user
",16
62686,"flavor EA : @user #gprints #atlanta #wada @ East Atlanta Village
",1
62687,"+1 at a wedding, +1 in my heart @ IDontKnowWhereIAm
",8
62688,"Magic Kingdom fireworks!! Truly amazing!!! we loved it! waltdisneyworld #disney #fireworks…
",17
62689,"Pain free is good !!! #happy #wod #painfree #love #mylife…
",17
62690,"Clicked up.... #mycousins #familyovereverything #family @ Suffolk County, New York
",14
62697,"Glad I can take on U of M with you thoths @ Liberty Bowl Memorial Stadium
",0
62698,"South #Florida Love! #warmandsunny #goodvibes #deerfieldbeach #blessedup #thankfuleveryday…
",14
62703,"Jack Nicholson &amp; I... last night. #maralago #trump #arabianprincess…
",16
62704,"moh dinner last night.. @ World Outreach Church
",5
62706,"#MG3 @ Carson, California
",14
62707,"Since '96 You know someone's getting roasted #lastclownbeforethegown #roseallday @ Pour…
",16
62708,"My Partner in Crime struttin #pescaderopoint #17miledrive #ペスカデーロポイント #17マイルドライブ #ベイエリア #海 #浜辺 #ビーチ…
",16
62710,"On the go go go #nyfw Latest obsession: these new glitter booties #tapfordeets @ New York,…
",13
62713,"Look what I have now Vinyl stickers available on my etsy shop (link in profile @user
",18
62714,"HOCO @ Broughdale Ave
",18
62715,"Good Evening!!!! @ Hopkinton State Park
",4
62716,"I'm jealous of sarahmullarn 's pics in Cali.... love that place. @ Griffith Park Observatory…
",12
62717,"Supplies for the drive ahead! (@ Mill River General Store in New Marlborough, MA)
",11
62719,"Beach walks with my mini me. @ Botany Bay Beach
",17
62721,"Kirkwood fam @ Kirkwood Community College
",14
62723,"relax your mind....designer video almost here.... cc: jvnglejim @ Tampa, Florida
",1
62725,"i wish i could stay in this moment forever @ Six Painted Ladies
",18
62726,"I'm gonna miss my bro a lot, you are and always will be my brother you are in my prayers and stay…
",19
62728,"@user @user That would make a cool piece of memorabilia
",17
62731,"#christmas2017 @ Chatham Township
",5
62732,"#HOWYOUKNOW @ Chishlom Area
",19
62733,"much love for ya @ Orange Beach, Alabama
",18
62735,"They have the coolest places &amp; things in Florida @ Ford's Garage
",16
62736,"Yosemite The mighty El Capitan to the left, Half Dome peeking out in the back, and Bridalveil…
",14
62737,"Number 84 on the field number 84 in my heart jk he knows I love him @ Western Carolina University
",18
62738,"Court Street diner is my fav place to go, 10/10 recommend @ Court…
",13
62739,"McAlister Hall ~ what's good, McAlister? :3 You lookin' fine this afternoon #McAlisterHall…
",18
62741,"last nightt #yougogirl @ Knight of Columbus New Haven Ct
",13
62742,"adventures with the bday boy, love you all @ Ohiopyle State Park
",18
62743,"Much love to the #WalMart crew! Shooting this commercial was a blast!!! Let's do another one! …
",17
62746,"What a perfect day to canvass in beautiful #NewHampshire! #gotv #hillaryclinton #imwithher @user
",11
62755,"@ Surf and Sand Resort
",14
62756,"#summer2017 ️ #california #lagunabeach @ Laguna Beach, California
",12
62757,"Happy first day of fall!+++ : @user +++#sbu #stbonaventureuniversity…
",6
62759,"1 HOUR Facial only $50!! Monday's ONLY at @user (216) 381-3223/Walk-Ins also…
",18
62760,"{it's finally time to be show choir af } @ Gaylord Opryland Resort…
",13
62766,"#itstheholidayseason and #whoopdeedoo and #dickerydock #santabarbaradowntown #holidayparade !…
",5
62768,"Got Brandon right for Vcu Homecoming #sauced #grinddontstop #vuu #richmondbarber #family…
",19
62774,"| nikechicago : | @ Seward Park
",1
62775,"Photo by @user @ The Door Clubs
",1
62776,"Bae is gone for the weekend and I miss her already @ Lane Stadium
",18
62777,"Hello Mr President @ White House, Washington USA
",11
62779,"Reaching goals •Choreography by:@dariussbrown •Music: The Weekend by: SZAP.S. notice how…
",13
62780,"No matter what anyone says, it's not going the distance. @user Chris Farina /…
",1
62784,"Big love for this girl @ Windsor Court
",14
62785,"EpicFest was epic @ ImaginOn: The Joe &amp; Joan Martin Center
",4
62787,"Good morning @ Kill Devil Hills Beach, Outer Banks, NC
",12
62788,"Well after another year I guess I still kinda like you thank you for always doing everything you can…
",4
62791,"America...if you know what's good for you! #justsaying @ Los Angeles, California
",11
62792,"#GoCubsGo #FlyTheW #WeAreTheChampions : @user @ Old Crow Smokehouse
",1
62793,"Land of covfefe ️ @ Washington, District of Columbia
",12
62795,"Merry Christmas! @ Ponds of Naperville
",5
62798,"Swollen Feet But Still Pregnant &amp; Fabulous #TheyActuallyHurt #PregnantFashion #Prego…
",17
62799,"[Hermione voice] is that /really/ what my hair looks like from the back?? . : @user @ Los…
",1
62800,": jakebreed_ @ Portland, Oregon
",6
62801,"mikeclay1 @ Atlanta Food Truck Park &amp; Market
",19
62803,"Happy TEAL Tuesday! Check out the entry to Teal's partner stunts We can't wait to see the rest…
",4
62804,"happy Friyay from us @ Indianola High School
",0
62808,"HOLY CRAP I KNOCKED 18 SECONDS OFF OF MY 2000M ROW!!!!!!! @ Orangetheory Fitness Geneva
",10
62811,"Serving up that sweet goodness on the corner of Commercial and Pearl until 2 @ The Highroller…
",8
62813,"#unionstationkc looking festive. @ Union Station Kansas City Inc.
",5
62815,"Cold Winters are made infinitely better with hot water!Come get yourself some... :…
",6
62816,"The wonders of #fermentation. mainecraftdistilling @ Maine Craft…
",13
62817,"Behind the scenes recap to this weekends photoshoot with kmmproductions . MUA - makeupbyjulian…
",1
62818,"Look what you just made me do. • : cliqkphotos @ Chattanooga, Tennessee
",1
62819,"Always when i fk wit @user .. Make sho yall go chex out dat freeztv420 .. He putn on fo da…
",19
62820,".whoisrichthekid at @user for @user #dabtour : @user #rejibphotography #prettyrad…
",6
62821,"Happy Homecomimg!!! @ Spelman College-Official Site
",10
62826,""" #prettygirlcertified , in the room i feel the vibe"" Who can name the song? Im spamming who…
",17
62834,"These two make me happy. I love my mom! Gonna miss her when she goes back to Ohio on Tuesday. …
",17
62835,"#FlashBack @ Lawrence, Massachusetts
",5
62838,"A1's @ California State University, Dominguez Hills
",19
62839,"Grand Frands #narwhal #grandcanyon #girlganginAZ @ The Abyss
",13
62845,"Before the storms today #30A #duneallenbeach #livewell30a @ Dune…
",14
62847,"Yas * Qween #merica # @ Statue of Liberty National Monument
",11
62848,"Keep it baby @ Buckhead, Georgia
",19
62851,"some women fear the fire and some simply become it : nrvs.brkdwn @ Portland, Oregon
",6
62853,"I made a tree @ Southgreen Apartments
",5
62854,"Cups up @ San Diego–Coronado Bridge
",14
62855,"Thirsty? Keep it with me!! Let us help you quench that Today:…
",19
62858,"Never leaving (sign up liketoknow.it and shop my look from your inbox
",14
62859,"Workity work work work ! Covering at the bar tonight. COME SEE ME. #bocaraton #holloways…
",16
62860,"@user 1Password extension lab?
",4
62863,"A(maze)ing grace @ United States
",11
62872,"Quick run and push exercises this morning. Happy Independence Day .....#quickworkout…
",11
62873,"Out here getting some recognition! #GoingPlaces #AOBFaderP…
",10
62875,"Happy Birthday cutie pie!! Uncle J &amp; Lala love you (Hopefully your…
",17
62876,"@user @user he he he.
",17
62878,"#ImAtTheReal #therealdaytime @ Warner Brothers Studios
",0
62879,"Another one for the books @user ,Thanks to @user
",8
62882,"Gorgeous 5 mile walk at Forest Park #forestpark #stl @ Forest Park
",16
62883,"wishin i was a mermaid @ Maud S Canyon Vista
",13
62884,"@user i havent even been on sc bitchh
",0
62889,"Making the cold look hot @ Kissing Bridge Ski Resort
",4
62890,"Christmas is coming... @ Fellowship Bible Church
",5
62891,"@user you already know shitt
",4
62892,"@user @ Hollywood, Florida
",11
62894,"Cooking a big breakfast for 60 of my favorite employees (@ Mobile Meals Inc in Akron, OH)
",17
62895,"extremely enthused for where this semester will take me here's to…
",13
62896,"Lunchtime + FaceTime #presleysplace #babyduppy #uncleandrew katherine_ruggieri @ Big D Cafe
",17
62897,"thanks for putting up with my insanity for the past five years @user
",18
62899,"tonight was much needed, thanks for a great time Kin! @ Sapporo
",8
62902,"Got to see some good ole friends @ Legacy Stadium - Mike Johnston Field - Katy, Texas
",10
62904,"Floor @ FEW Gymnastics Center
",18
62906,"We thought this might help.... @ Every-day Edibles LLC
",17
62907,"'Old at heart but I'm only 28....' - Estranged (GnR) | Many thanks to my families and friends…
",0
62909,"Anybody want coffee? @ Grand Canyon Railway &amp; Hotel
",17
62912,"babes @ San Francisco, California
",5
62916,"Just making the most of this last spring break with my people @user
",18
62917,"She waited 30 years for my #love.. #1985 #z31 #300zx @ Tampa, Florida
",18
62919,"Outside @ Flatbush Avenue
",11
62920,"This is my longest-standing group of friends who I’m proud to call my best — and for good…
",5
62923,"#sundayfunday #GYMLIFE @ Planet Fitness
",19
62926,"Who needs a flatter stomach or less cellulite now??!! Schedule now Body Contouring!!! Non…
",17
62927,"*Look Closer*through the soliders right foot. Statue of Liberty The monument is a stunning symbol of American patr…
",11
62929,"There them turner girls again taking over Minnesota they know…
",0
62931,"Scenes from the trail |||| : @user |||| #hikeaustin #do512 #austintx #wildbasinpreserve @ Wild…
",6
62935,"Congrats to my wonderful parents on being married for 30 years! I love you guys. @ Corolla…
",8
62936,"""MY DECADE IS DOPE"" @ Sivas Tavern
",19
62937,"wishing it was July 4th &amp; not September 4th:/// #labordayy @user
",11
62938,"Work till 10:30 tonight. My check bout to look soo damn good.
",10
62939,"I mean, she looks the part... #LearningTheRules #MiddleSchoolTennis @ Val Halla Golf Course
",4
62945,"If you think it's expensive hiring a good plumber, just try hiring a bad one! @ Las Vegas, Nevada
",10
